19.79	19.0	0.0	443.0	0.00270414330887012	0
19.29	27.6	0.0	435.0	0.0038146754523217695	0
20.6	26.15	110.25	424.75	0.00392058205324917	0
20.5	21.2	0.0	436.0	0.00315503666319505	0
19.6	29.7	0.0	435.0	0.0041873474989732795	0
19.34	30.55	13.0	432.0	0.00423843914036198	0
20.5	33.79	0.0	723.0	0.00504390569377061	0
21.39	20.5	0.0	724.0	0.0032228380114210893	0
20.39	18.6	0.0	434.0	0.0027475731380385	0
19.29	31.6	0.0	436.0	0.00437141240440136	0
20.29	19.1	0.0	458.0	0.00280430969377713	0
19.39	27.0	0.0	467.5	0.00375469460673115	0
21.55	20.0	61.5	733.0	0.00317495209552161	0
19.39	31.29	0.0	438.0	0.00435545130768469	0
19.79	19.29	0.0	443.0	0.00274559926362376	0
20.525	19.075	0.0	432.0	0.0028417462423799607	0
19.445	25.945	0.0	471.5	0.0036195704160197797	0
19.6	26.89	0.0	470.0	0.00378875763897944	0
21.075	18.7	257.0	458.25	0.00288200958652276	0
20.1	24.05	0.0	438.5	0.0034936781973234	0
19.29	30.89	75.5	435.0	0.0042725192984461	0
19.2675	31.0	13.5	436.5	0.00428179200863381	0
20.245	32.95	0.0	465.5	0.00484008148630936	0
20.5	21.29	0.0	451.0	0.00316849891658704	0
19.29	30.5	24.0	429.333333333333	0.0042182110194719895	0
19.29	26.7	0.0	471.0	0.00368954600216578	0
20.29	32.9	0.0	466.0	0.00484624668845129	0
20.29	18.7	0.0	433.0	0.00274532148276465	0
19.89	18.815	0.0	435.0	0.00269443123981229	0
20.29	21.29	0.0	443.0	0.00312746769855435	0
20.2	19.0	0.0	441.5	0.0027740133138574	0
20.823333333333302	18.856666666666698	224.666666666667	454.333333333333	0.0028614323459737697	0
19.815	26.575	33.5	420.0	0.00379472638249145	0
19.1	31.39	0.0	439.0	0.00429068592833222	0
20.39	22.0	0.0	433.333333333333	0.00325244393170573	0
19.79	19.2	0.0	452.0	0.00273273303369438	0
20.0	18.84	0.0	442.0	0.00271656216615092	0
21.2	19.29	19.0	443.0	0.00299639398365479	0
20.2	18.6	0.0	432.0	0.00271535808553788	0
19.39	30.575	13.0	431.5	0.00425524509848832	0
19.39	30.79	0.0	438.0	0.00428537366431039	0
21.1	25.1	0.0	437.5	0.0038805016282998	0
19.323333333333302	31.29	0.0	441.666666666667	0.004337286942756971	0
19.79	28.05	0.0	433.5	0.00400045352944381	0
19.79	19.29	0.0	446.0	0.00274559926362376	0
20.29	33.09	0.0	457.333333333333	0.004874453461699221	0
19.5	27.7	0.0	452.0	0.0038792611583540796	0
19.625	30.125	69.75	428.25	0.00425432464846632	0
20.1	24.0	0.0	444.0	0.00348637412118249	0
20.5	34.5	0.0	856.5	0.0051507665593415715	0
19.6	29.5	0.0	439.5	0.00415896133117862	0
20.39	21.29	0.0	444.5	0.00314694763447223	0
20.39	19.245	0.0	500.5	0.0028432874223142802	0
19.356666666666698	31.1	0.0	437.0	0.00431978535762908	0
19.79	19.29	0.0	438.5	0.00274559926362376	0
19.79	19.39	0.0	443.0	0.0027598956962218697	0
19.29	31.0	6.0	436.5	0.00428783872129729	0
19.39	26.29	0.0	464.0	0.00365537979995807	0
20.1	33.09	0.0	449.5	0.00481706462404567	0
21.245	21.745	0.0	634.0	0.00338920785984853	0
21.2	25.39	0.0	467.0	0.00394994898302393	0
19.5	27.0	0.0	461.0	0.0037806334317097797	0
21.29	25.2	0.0	453.5	0.00394204788657305	0
19.79	26.6	40.75	422.0	0.00379239560424957	0
22.2	17.7	87.0	445.5	0.00292240610175194	0
19.365	30.675	81.5	435.75	0.00426257440166169	0
22.7	27.6	0.0	670.0	0.00471104653252311	0
20.34	18.7	0.0	434.5	0.00275385439617598	0
19.89	26.5	33.5	422.5	0.0038017001559394296	0
21.1666666666667	32.79	167.0	1117.33333333333	0.00510010217200739	0
21.89	37.4	0.0	1694.0	0.0060901143335499106	0
20.0	18.79	0.0	439.0	0.00270932120270335	0
20.55	18.945	0.0	430.0	0.00282666696060251	0
19.6	29.5	0.0	440.0	0.00415896133117862	0
20.2	23.39	0.0	439.0	0.00341847897917952	0
20.29	18.79	0.0	438.5	0.00275859285910685	0
21.15	25.29	0.0	448.0	0.0039221605364855895	0
21.245	22.1	0.0	637.5	0.00344484512558914	0
19.5	27.6	0.0	445.5	0.00386516957975751	0
19.5	27.6	0.0	450.0	0.00386516957975751	0
23.1	17.29	310.5	453.5	0.00301543624514715	0
21.29	25.2	0.0	448.5	0.00394204788657305	0
21.963333333333306	18.0	74.0	443.0	0.0029294028756061893	0
20.5	21.2	0.0	449.0	0.00315503666319505	0
20.125	29.445	247.5	427.0	0.0042894689523092396	0
20.5	34.045	0.0	782.0	0.00508228110933041	0
20.15	19.1	0.0	447.5	0.00278002821422076	0
21.2	25.2	0.0	452.5	0.00392020418856616	0
19.5	27.6	0.0	447.0	0.00386516957975751	0
20.39	18.6666666666667	0.0	428.666666666667	0.0027574647285136607	0
20.89	23.1	0.0	451.333333333333	0.0035234822671828397	0
19.39	30.6	106.0	431.0	0.00425874827115814	0
20.29	18.745	0.0	430.5	0.00275195710045601	0
19.29	27.7	0.0	435.0	0.00382858181403718	0
21.29	20.89	0.0	583.0	0.0032642942300848197	0
20.5	21.26	0.0	441.333333333333	0.0031640114343680107	0
19.675	19.5	24.0	453.25	0.00275579230160686	0
19.89	19.0	0.0	443.0	0.0027210403504494	0
20.5	21.89	0.0	437.0	0.00325826209175758	0
21.1	20.033333333333303	0.0	532.333333333333	0.00309329102565789	0
19.5	26.5	0.0	472.5	0.0037102040844392203	0
19.89	18.89	0.0	437.0	0.00270521844389013	0
20.5	21.39	0.0	436.0	0.00318345765593941	0
19.39	27.39	0.0	441.333333333333	0.00380926122794171	0
20.0	18.7	0.0	438.0	0.00269628789148877	0
19.7	30.1	178.666666666667	425.0	0.00427075229335247	0
19.39	26.6666666666667	0.0	471.666666666667	0.0037080640106188704	0
19.35	30.58	24.0	426.25	0.0042452899287356285	0
20.5	18.7	0.0	435.0	0.00278131677738241	0
19.6	26.7	26.5	428.0	0.00376182503753838	0
20.89	23.2	0.0	449.0	0.0035388222189340897	0
22.29	26.1	459.0	844.666666666667	0.00434283690213977	0
20.1	33.0	0.0	451.0	0.0048038617191859204	0
20.1	33.09	0.0	454.0	0.00481706462404567	0
20.2	33.0	0.0	446.0	0.0048339082621864	0
19.79	19.29	0.0	441.0	0.00274559926362376	0
19.2	31.6	0.0	434.5	0.00434679691769094	0
21.39	25.7	0.0	479.0	0.00404565562779471	0
20.0	19.34	116.0	453.0	0.0027889810339437	0
21.29	36.5	0.0	1390.0	0.00572598491648893	0
20.2	33.09	0.0	446.0	0.00484719438539044	0
19.39	26.79	0.0	465.0	0.00372531652116727	0
19.39	27.39	0.0	442.0	0.00380926122794171	0
19.23	30.533333333333307	24.0	435.0	0.0042069903254854	0
20.39	18.6	0.0	432.0	0.0027475731380385	0
19.5	27.6	0.0	454.5	0.00386516957975751	0
21.7	26.89	0.0	526.0	0.00431593567308493	0
20.7	35.4	0.0	1082.0	0.00535243265999211	0
19.5	26.2	0.0	471.0	0.00366795408506867	0
20.5	33.2	0.0	594.5	0.00495513351974405	0
